time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay_of_dropped_flows,avg_end2end_delay_of_processed_flows,avg_sf_processing_delay,avg_sfc_length,avg_crossed_link_delay,avg_path_delay,avg_path_delay_of_processed_flows,avg_ingress_2_egress_path_delay_of_processed_flows,avg_node_load,avg_link_load
0,45,0,0,45,0,0,0,2.6444444444444444,0,0.0,0,0,0.0,0.0
100,1031,199,11,821,55.39274608170275,57.4940688782716,5.025136007336347,2.7002909796314256,5.4492686682063125,34.32880698351116,43.96482412060301,33.15075376884422,0.3122220517501959,0.16224023314849959
200,2013,924,76,1013,60.728291088703514,80.52671804074953,5.014891704949207,2.684053651266766,5.705977382875606,56.147044212617985,67.06168831168831,48.33874458874459,0.343734965543814,0.24016652461929058
300,3011,1770,179,1062,69.0370115851919,90.06485447693618,5.021780093079964,2.6615742278312853,5.725763947294645,67.83062105612753,76.67118644067797,51.57175141242938,0.3546236498112066,0.28476647851344217
400,4013,2595,304,1114,75.06045647512623,95.89177292067869,5.025924885089704,2.6660852230251684,5.734728927733145,74.88587091951159,82.54065510597303,52.68169556840077,0.3550273670840576,0.308384989519858
500,5000,3464,420,1116,81.40221585948666,100.09775485561545,5.014361819494829,2.6666,5.733107865006836,79.673,86.74538106235566,53.30831408775982,0.36182383798757234,0.32296150726773337
600,6026,4309,599,1118,85.40368037365525,102.24981087502542,5.011661908571887,2.668104878858281,5.734844989850526,82.51476933289081,88.89162218612206,53.65073102808076,0.36634200478509377,0.33459658482392174
700,7044,5161,738,1145,88.44049952279607,104.18889466740971,5.012165833135609,2.667376490630324,5.7390161472024035,84.61626916524702,90.86184847897694,53.78744429374152,0.367817305451119,0.3438252992544434
800,8054,6043,873,1138,87.105455597985,105.85601135181625,5.0073580671355735,2.6694810032282095,5.742456406994705,86.31723367270921,92.52176071487672,53.99520105907662,0.36746446638768576,0.3500421325008619
900,9024,6933,1003,1088,87.41774588492623,106.81919290358401,5.006220436111127,2.6677748226950353,5.7491708216304875,87.78379875886525,93.47886917640271,54.16976777729698,0.36918476159403774,0.35291936426344184
1000,10041,7785,1118,1138,87.84888791777158,107.37620921365809,5.00598694942305,2.6664674833183946,5.7477916480615034,88.45622945921721,94.04495825305074,54.29492614001285,0.36788489943286967,0.35490409698488384
