time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay_of_dropped_flows,avg_end2end_delay_of_processed_flows,avg_sf_processing_delay,avg_sfc_length,avg_crossed_link_delay,avg_path_delay,avg_path_delay_of_processed_flows,avg_ingress_2_egress_path_delay_of_processed_flows,avg_node_load,avg_link_load
0,30,0,0,30,inf,inf,inf,2.7666666666666666,inf,0.0,inf,inf,0.0,0.0
100,683,348,54,281,17.02001836758398,39.72689511023095,4.7194296548972,2.6676427525622253,6.059911894273128,20.140556368960468,27.35632183908046,15.60919540229885,0.3975228540038585,0.12698573517494824
200,1383,916,171,296,17.130934568581292,41.93776867040374,4.735184633331364,2.6767895878524945,6.17508477601285,25.017353579175705,29.47052401746725,16.434497816593886,0.44387064933984105,0.14803997763870125
300,2059,1541,245,273,16.804223820840633,43.149288711753094,4.709696732236867,2.662943176299174,6.221307727480567,26.432248664400195,30.65736534717716,16.73134328358209,0.4456503613789727,0.14944596042746405
400,2723,2096,328,299,16.549721942470235,42.949539295564584,4.7031440995070515,2.668747704737422,6.250149253731343,26.912596401028278,30.498568702290076,16.770992366412212,0.44420597530424566,0.1499231833131314
500,3389,2680,454,255,16.883121927351375,43.25761594703854,4.705514479219216,2.6689288875774566,6.2682201958797705,27.383003835939807,30.78768656716418,16.80820895522388,0.4505585009812993,0.15142317791850812
600,4053,3280,490,283,16.631123586122506,43.22344629760417,4.698219361209134,2.6703676289168516,6.283975545459644,27.64298050826548,30.760060975609758,16.83018292682927,0.4552762282562192,0.15259559219248386
700,4718,3893,535,290,16.77342642739169,43.1500345615879,4.704053016918087,2.6704111911827044,6.297817346352671,27.887664264518865,30.677883380426405,16.842794759825328,0.4595448143505342,0.1526646738384994
800,5389,4475,615,299,16.50253346149412,43.31237601155812,4.707531280500987,2.6698830951939136,6.315280626124807,27.999814436815736,30.817430167597767,16.852067039106146,0.4558766210512332,0.15180371729923103
900,6062,5074,741,247,16.7201123825331,43.547322848338986,4.706078666458273,2.6697459584295613,6.308833818168428,28.262784559551303,31.051044540796216,16.92924714229405,0.45576393379813296,0.1533954214600667
