time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay_of_dropped_flows,avg_end2end_delay_of_processed_flows,avg_sf_processing_delay,avg_sfc_length,avg_crossed_link_delay,avg_path_delay,avg_path_delay_of_processed_flows,avg_ingress_2_egress_path_delay_of_processed_flows,avg_node_load,avg_link_load
0,30,0,0,30,0,0,0,2.6333333333333333,0,0.0,0,0,0.0,0.0
100,701,426,0,275,0,31.50607959455603,4.752215201426154,2.686162624821683,4.4945054945054945,15.75320970042796,19.044600938967136,17.725352112676056,0.4311208734651909,0.05790936940911208
200,1364,1091,0,273,0,36.06621961557104,4.729925881126066,2.6649560117302054,4.544614452355703,21.99340175953079,23.57653528872594,18.35013748854262,0.4784855846260421,0.08180536778252213
300,2006,1747,0,259,0,37.300332365477274,4.714627170901133,2.6590229312063807,4.58393527882115,23.72632103688933,24.81682884945621,18.270177447052088,0.48296221002596396,0.0852543434367386
400,2643,2390,0,253,0,37.93622919589635,4.711231708998808,2.65266742338252,4.6260477111540945,24.432463110102155,25.48410041841004,18.49163179916318,0.48573992408008415,0.08580439107616374
500,3320,3027,0,293,0,38.08938669451592,4.718254407803552,2.6484939759036146,4.640465957928071,24.717469879518074,25.64354146019161,18.57284440039643,0.4901325586148537,0.08629500034064426
600,3964,3703,0,261,0,38.275621882598756,4.712649632259071,2.6513622603430878,4.654038398654646,25.133451059535822,25.822576289495004,18.64434242506076,0.4920756098363019,0.0863216585458329
700,4626,4372,0,254,0,38.3318730025677,4.701112984636054,2.651534803285776,4.657840165895677,25.248594898400345,25.88334858188472,18.596065873741995,0.49131949146105885,0.08623271486084425
800,5301,5024,0,277,0,38.524105784270255,4.702553487992209,2.6559139784946235,4.666666666666667,25.61252593850217,26.076035031847134,18.744028662420384,0.49323747400995227,0.08758975326967158
900,5973,5692,0,281,0,38.78306985390624,4.705722336040242,2.658797923991294,4.672721813541511,26.054746358613762,26.311841180604358,18.76194659170766,0.49657034259211513,0.08943544953676857
1000,6631,6352,0,279,0,39.222102831418816,4.700125471922865,2.6581209470668075,4.667585914297836,26.5456190619816,26.75094458438287,18.7522040302267,0.49839719019034173,0.09187259411956016
