time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay_of_dropped_flows,avg_end2end_delay_of_processed_flows,avg_sf_processing_delay,avg_sfc_length,avg_crossed_link_delay,avg_path_delay,avg_path_delay_of_processed_flows,avg_ingress_2_egress_path_delay_of_processed_flows,avg_node_load,avg_link_load
0,13,0,0,13,0,0,0,2.5384615384615383,0,0.0,0,0,0.0,0.0
100,282,108,0,174,0,50.16043745560972,4.777989232649286,2.652482269503546,7.644382544103992,29.19503546099291,37.879629629629626,31.74074074074074,0.13169209989901046,0.03559994286938518
200,554,376,0,178,0,59.46543662157118,4.741724025409643,2.648014440433213,7.809490579204466,40.40072202166065,46.952127659574465,39.369680851063826,0.14776083043137092,0.04325943368342242
300,829,662,0,167,0,60.958179252412926,4.7487721468945905,2.6537997587454765,7.790339816200043,43.96984318455971,48.44259818731118,40.3595166163142,0.15336028547331831,0.04531337146504322
400,1132,951,0,181,0,62.18600598754207,4.730137900011974,2.664310954063604,7.769230769230769,46.03886925795053,49.683491062039955,41.28496319663512,0.1661870180345657,0.048935404932996605
500,1427,1236,0,191,0,62.192218523557244,4.711349338852805,2.6594253679046953,7.758402623257993,46.425367904695165,49.67394822006472,41.19741100323625,0.1680793019981923,0.049116756474115265
600,1693,1525,0,168,0,62.37840612642311,4.709315972420299,2.657412876550502,7.749305489031516,47.782043709391615,49.87868852459017,41.30754098360656,0.16785719491468615,0.049356005197074164
700,1993,1806,0,187,0,62.5303813719467,4.698785931443427,2.6643251379829405,7.750851581508516,47.95183140993477,50.0454042081949,41.451827242524914,0.16870108626387686,0.050436631502882884
800,2300,2100,0,200,0,62.75515067512596,4.693593558639695,2.663913043478261,7.736628679298049,48.111739130434785,50.27761904761905,41.621428571428574,0.17296524244866254,0.05097502337658037
900,2578,2402,0,176,0,62.867386561866994,4.687104855899053,2.664080682699767,7.724714268157798,48.763382467028705,50.415903413821816,41.748126561199,0.17369087752518073,0.05132709203982306
1000,2898,2688,0,210,0,62.86208888523759,4.683918312251769,2.6625258799171845,7.73961188466177,48.7184265010352,50.41517857142857,41.696800595238095,0.1740768542382948,0.05150203817263691
