time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay_of_dropped_flows,avg_end2end_delay_of_processed_flows,avg_sf_processing_delay,avg_sfc_length,avg_crossed_link_delay,avg_path_delay,avg_path_delay_of_processed_flows,avg_ingress_2_egress_path_delay_of_processed_flows,avg_node_load,avg_link_load
0,4,0,0,4,0,0,0,3.0,0,0.0,0,0,0.0,0.0
100,85,41,0,44,0,37.15715177560599,4.7628804752993545,2.6705882352941175,4.870020964360587,27.32941176470588,24.853658536585368,20.51219512195122,0.07863666666666672,0.027935632183908016
200,173,130,0,43,0,46.72013403819387,4.661690470266628,2.722543352601156,4.974774774774775,31.91907514450867,34.26923076923077,21.96153846153846,0.08607808857808895,0.029216836803043735
300,244,200,0,44,0,47.97475725536407,4.751113645592127,2.680327868852459,4.8742138364779874,34.93852459016394,35.4,21.81,0.08583904109589058,0.029944628142549855
400,330,287,0,43,0,49.91172802903164,4.741031837755071,2.6575757575757577,4.892634207240949,35.627272727272725,37.31010452961672,22.257839721254356,0.08774238227146791,0.030307829464769183
500,419,377,0,42,0,49.76428429184996,4.739893836049623,2.6467780429594274,4.9427066183733945,35.82577565632458,37.23342175066313,22.19628647214854,0.08652397635209035,0.029783529518359022
600,497,458,0,39,0,49.56030552945199,4.719277906380932,2.6579476861167004,4.978621659634318,35.61167002012073,37.0764192139738,22.347161572052403,0.08610672487460456,0.029103200582506518
700,589,544,0,45,0,48.77671011804324,4.71841689848933,2.66553480475382,4.967950251136092,35.264855687606115,36.25367647058823,22.253676470588236,0.0874393605292162,0.029019467270617397
800,689,634,0,55,0,48.877353025908334,4.70029215749197,2.6618287373004352,4.979061807932354,35.894049346879534,36.367507886435334,22.274447949526813,0.09103223228556143,0.03106357050563698
900,773,731,0,42,0,49.35952441659587,4.70807703831278,2.6571798188874514,4.984751773049646,36.369987063389395,36.89329685362517,22.3625170998632,0.09223415492957726,0.03153111003183858
1000,856,819,0,37,0,49.48904933712862,4.707836936956149,2.6553738317757007,4.988161894096945,36.42640186915888,36.998778998778995,22.336996336996336,0.09238484752223623,0.03140990813360798
