time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay_of_dropped_flows,avg_end2end_delay_of_processed_flows,avg_sf_processing_delay,avg_sfc_length,avg_crossed_link_delay,avg_path_delay,avg_path_delay_of_processed_flows,avg_ingress_2_egress_path_delay_of_processed_flows,avg_node_load,avg_link_load
0,20,0,0,20,0,0,0,2.6,0,0.0,0,0,0.0,0.0
100,463,174,0,289,0,48.77973380722746,4.993805839780951,2.6803455723542116,5.097834803528468,27.460043196544277,35.706896551724135,33.0632183908046,0.2524702855221416,0.1191381227882938
200,928,595,0,333,0,60.65073975357484,5.006551795609695,2.658405172413793,5.257907542579075,39.58728448275862,47.35966386554622,41.260504201680675,0.2792986733562567,0.16454793877698423
300,1370,1038,1,331,61.673527539835256,63.75329287091741,4.993089869953889,2.6554744525547447,5.305916062700152,45.956204379562045,50.49614643545279,42.33815028901734,0.2856049981702968,0.18309105077356988
400,1803,1505,1,297,61.673527539835256,66.50116589246731,5.000249323375536,2.653355518580144,5.331263189629183,49.03993344425957,53.23255813953488,43.27043189368771,0.27918412493235106,0.186759978196354
500,2244,1938,1,305,61.673527539835256,67.06544638279306,4.995453316144499,2.661319073083779,5.3221284508653985,49.74197860962567,53.80546955624355,43.470588235294116,0.27811882828285095,0.18413376491580724
600,2684,2387,2,295,78.39936266551497,66.96187988310936,4.999277060334632,2.662816691505216,5.307313450338115,50.58755588673621,53.67951403435274,43.55257645580226,0.2771203833072388,0.18466720282075114
700,3113,2814,4,295,54.06376747441116,67.10230494066974,5.003478217465247,2.6681657565049792,5.309222240886948,50.76421458400257,53.788557213930346,43.504975124378106,0.27811978740891763,0.18426298088269988
800,3570,3251,4,315,54.06376747441116,67.09646529346327,5.0036967459307915,2.6705882352941175,5.311499695006826,51.221008403361346,53.75269147954476,43.48477391571824,0.2799670460862602,0.18604989358814306
900,4053,3699,11,343,58.08748893391651,67.2080744844979,5.0039185660939305,2.6713545521835678,5.321938620480097,51.85640266469282,53.85698837523655,43.41443633414436,0.28363853029410546,0.19030775842211864
1000,4504,4173,11,320,58.08748893391651,67.53641918675328,5.0009512151893505,2.673179396092362,5.336645793629186,52.22424511545293,54.17900790797987,43.479511143062545,0.2829037950283706,0.1908443281773638
