time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay_of_dropped_flows,avg_end2end_delay_of_processed_flows,avg_sf_processing_delay,avg_sfc_length,avg_crossed_link_delay,avg_path_delay,avg_path_delay_of_processed_flows,avg_ingress_2_egress_path_delay_of_processed_flows,avg_node_load,avg_link_load
0,14,0,0,14,0,0,0,3.0,0,0.0,0,0,0.0,0.0
100,304,149,0,155,0,46.428613291064686,4.485490891250436,3.0,4.4126436781609195,25.25657894736842,33.100671140939596,28.114093959731544,0.20113125224901063,0.07087670688055146
200,647,457,0,190,0,50.39667930458371,4.500669307042384,3.0,4.442225712362576,30.601236476043276,36.96498905908096,31.078774617067833,0.21404154280479587,0.08390673582267351
300,958,785,2,171,18.280256198530118,51.451328161862484,4.506279662590873,3.0,4.478521750988682,34.28079331941545,37.95923566878981,31.935031847133757,0.21244028489022646,0.09003900852254157
400,1262,1104,2,156,18.280256198530118,52.040830778845766,4.500542480191338,3.0,4.504222553402881,35.92313787638669,38.55344202898551,32.37409420289855,0.2132082449227066,0.0918380242816791
500,1583,1405,2,176,18.280256198530118,52.119923585879405,4.4940951078853555,3.0,4.54066909782781,36.18193303853443,38.634163701067614,32.56725978647687,0.21295720220268702,0.09236815156430225
600,1891,1715,2,174,18.280256198530118,52.12857376266153,4.490948134458948,3.0,4.542239685658153,36.67900581702803,38.654227405247816,32.6466472303207,0.21205910461769004,0.0919215765648939
700,2189,2022,2,165,18.280256198530118,52.07472421399256,4.489991759540587,3.0,4.548049904462178,36.97030607583371,38.602868447082095,32.782393669634025,0.20977840138394596,0.09097029832045289
800,2499,2336,2,161,18.280256198530118,52.107766828837946,4.4821826106013845,3.0,4.554453987730061,37.133653461384554,38.65239726027397,32.76583904109589,0.2101994244480694,0.09114499477798466
900,2804,2647,2,155,18.280256198530118,52.03483660303436,4.484551818532118,3.0,4.567867998263135,37.517118402282456,38.58481299584435,32.8043067623725,0.21186994097566933,0.09223408076652904
1000,3117,2940,2,175,18.280256198530118,52.2345812918404,4.490212495313107,3.0,4.579329173166927,37.668912415784405,38.77448979591837,32.92040816326531,0.2125310179640683,0.09310609265679162
