time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay_of_dropped_flows,avg_end2end_delay_of_processed_flows,avg_sf_processing_delay,avg_sfc_length,avg_crossed_link_delay,avg_path_delay,avg_path_delay_of_processed_flows,avg_ingress_2_egress_path_delay_of_processed_flows,avg_node_load,avg_link_load
0,6,0,0,6,0,0,0,2.6666666666666665,0,0.0,0,0,0.0,0.0
100,131,86,0,45,0,32.39767567901888,4.694697494646666,2.633587786259542,5.203883495145631,16.366412213740457,20.11627906976744,19.069767441860463,0.1605673009161382,0.037456879844961224
200,261,215,0,46,0,34.57041968966741,4.674438381561983,2.6551724137931036,5.331595411887383,19.590038314176244,22.302325581395348,20.451162790697673,0.1690288965605417,0.041197696905766794
300,386,335,0,51,0,35.5692175134392,4.678420360323076,2.650259067357513,5.4447300771208225,21.94818652849741,23.18507462686567,21.752238805970148,0.17019079685746358,0.045333473625140376
400,527,470,0,57,0,36.15806269963306,4.711858701380761,2.6622390891840606,5.467246907924874,22.647058823529413,23.70212765957447,22.22127659574468,0.17646400871267448,0.04668154039177689
500,659,606,0,53,0,36.363159280899495,4.691969586561427,2.6525037936267073,5.466931694976509,22.954476479514415,23.925742574257427,22.54950495049505,0.17446571280129358,0.04642064791626607
600,778,727,0,51,0,36.60876712528297,4.703582139683648,2.6555269922879177,5.487272727272727,23.275064267352185,24.1595598349381,22.87757909215956,0.17167325428195135,0.04602273956305486
700,921,859,0,62,0,37.072105523339694,4.703033436135839,2.6655808903365905,5.4798183652875885,23.585233441910965,24.58672875436554,23.21071012805588,0.17866788306170553,0.04800650935720108
800,1081,1010,0,71,0,37.26584260892242,4.70043656771089,2.6725254394079556,5.501915708812261,23.911193339500464,24.7009900990099,23.26732673267327,0.18371377606835057,0.05031338621905428
900,1213,1163,0,50,0,37.459961492762034,4.697681655276674,2.671063478977741,5.502895572576126,24.28441879637263,24.932932072227,23.326741186586414,0.18362307607132447,0.05047050514278001
1000,1347,1295,0,52,0,37.492238408830254,4.696382109647402,2.669636228656273,5.48650461022632,24.29621380846325,24.961389961389962,23.37992277992278,0.18322330365156775,0.05049495064540651
