time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay_of_dropped_flows,avg_end2end_delay_of_processed_flows,avg_sf_processing_delay,avg_sfc_length,avg_crossed_link_delay,avg_path_delay,avg_path_delay_of_processed_flows,avg_ingress_2_egress_path_delay_of_processed_flows,avg_node_load,avg_link_load
0,23,0,0,23,0,0,0,3.0,0,0.0,0,0,0.0,0.0
100,527,134,172,221,31.08269362423614,37.290078694370074,4.522546228551073,3.0,4.934984520123839,18.148007590132828,23.71641791044776,20.17910447761194,0.06444401928522235,0.35802598166314464
200,1027,376,419,232,33.65705027659556,46.938337054339094,4.516803615707523,3.0,5.2218480319932645,24.156767283349563,33.42553191489362,26.50531914893617,0.06641573702146175,0.40442016005982523
300,1548,604,707,237,35.15305345202945,48.69401091135463,4.513676177205362,3.0,5.27214867617108,26.75581395348837,35.15728476821192,27.2864238410596,0.0678589632240911,0.42786960580167804
400,2033,862,948,223,35.102662437683605,50.97006279156481,4.510627416966079,3.0,5.2919029469182854,28.000491883915394,37.43503480278422,27.827146171693734,0.06725640504403424,0.4327600155646817
500,2549,1103,1200,246,35.12457923001929,51.8885647248931,4.514626551747411,3.0,5.2937968147771075,28.558258140447233,38.345421577515864,28.519492293744335,0.06772527908283263,0.4391583268841926
600,3054,1345,1493,216,35.29111495096809,52.50643237883255,4.5060725527369625,3.0,5.3121442693667245,29.032416502946955,38.94423791821561,28.716728624535317,0.06813785121817013,0.4414798197281321
700,3589,1560,1808,221,35.03816186952418,53.076101153993946,4.5041384927151285,3.0,5.327638088437803,29.105321816662023,39.52884615384615,29.144871794871793,0.06882894713979731,0.4432161137926367
800,4114,1798,2079,237,35.250570577331864,52.63577142533271,4.502709823687225,3.0,5.314151445291718,29.13612056392805,39.10789766407119,28.766407119021135,0.06835528876838816,0.4413769734308805
900,4655,2051,2359,245,35.11463075449572,52.99322142475891,4.50428387937462,3.0,5.316079466087227,29.432008592910847,39.46806435884934,28.970745977571916,0.06895244080837767,0.44593776055163525
1000,5135,2301,2604,230,35.26187757247386,53.55104127057634,4.501585889603548,3.0,5.321108225108225,29.921518987341774,40.031725336810084,29.23554976097349,0.0681813310179313,0.4449929754262421
