time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay_of_dropped_flows,avg_end2end_delay_of_processed_flows,avg_sf_processing_delay,avg_sfc_length,avg_crossed_link_delay,avg_path_delay,avg_path_delay_of_processed_flows,avg_ingress_2_egress_path_delay_of_processed_flows,avg_node_load,avg_link_load
0,5,0,0,5,0,0,0,3.0,0,0.0,0,0,0.0,0.0
100,111,70,0,41,0,33.329614302038586,4.359582340202113,3.0,5.270893371757925,16.47747747747748,20.3,18.5,0.13811854464317835,0.0355820017754106
200,213,167,0,46,0,33.910157928910145,4.4831419160307036,3.0,5.31283422459893,18.657276995305164,20.58682634730539,17.910179640718564,0.13655288983942473,0.035573548181238035
300,316,275,0,41,0,35.66253816089601,4.4968240731538485,3.0,5.390842191332788,20.86392405063291,22.214545454545455,18.454545454545453,0.13861582230003333,0.038228238866396744
400,428,378,0,50,0,35.96699503727078,4.4943550136196615,3.0,5.419664268585132,21.121495327102803,22.462962962962962,18.677248677248677,0.14132148234024988,0.03910783437593094
500,536,495,0,41,0,36.33441860241118,4.491640129558273,3.0,5.441149212233549,21.90671641791045,22.842424242424244,18.731313131313133,0.14241536008837466,0.039905945192753735
600,667,627,0,40,0,36.343745245217505,4.487080581388931,3.0,5.470588235294118,22.169415292353822,22.883572567783094,18.936204146730464,0.1465239139269213,0.04154399480230173
700,777,743,0,34,0,36.377705066870185,4.481902565051276,3.0,5.48391167192429,22.373230373230374,22.93135935397039,18.987886944818303,0.1460400124851948,0.04134808574592562
800,910,861,0,49,0,36.20658121895831,4.491014631346285,3.0,5.510626702997275,22.224175824175823,22.742160278745644,18.961672473867594,0.15001511331298503,0.042267798690670266
900,1019,984,0,35,0,36.35961090954009,4.494342711088136,3.0,5.483932853717026,22.441609421000983,22.88109756097561,18.866869918699187,0.14996841419732904,0.042504518072288625
1000,1132,1094,0,38,0,36.26932357530164,4.50026239145839,3.0,5.497170222028733,22.309187279151942,22.77330895795247,18.788848263254113,0.14962587220651696,0.04189027370478953
