time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay_of_dropped_flows,avg_end2end_delay_of_processed_flows,avg_sf_processing_delay,avg_sfc_length,avg_crossed_link_delay,avg_path_delay,avg_path_delay_of_processed_flows,avg_ingress_2_egress_path_delay_of_processed_flows,avg_node_load,avg_link_load
0,8,0,0,8,0,0,0,2.5,0,0.0,0,0,0.0,0.0
100,178,110,0,68,0,32.367653820565124,4.7212478307624375,2.651685393258427,6.835616438356165,16.820224719101123,20.29090909090909,13.227272727272727,0.12098654464237121,0.01451916616731128
200,363,288,0,75,0,36.288321001193445,4.697205884348839,2.6363636363636362,7.0606060606060606,21.823691460055098,23.98263888888889,14.822916666666666,0.1367500857044878,0.018439626604250185
300,539,475,0,64,0,37.752257943831,4.689208159875183,2.647495361781076,7.053156146179402,23.632653061224488,25.383157894736843,15.40842105263158,0.13803481087515104,0.019497676477096604
400,717,642,0,75,0,37.881116197055874,4.684353040177864,2.6569037656903767,7.136780650542119,23.86889818688982,25.461059190031154,15.490654205607477,0.13661938344666852,0.018879563374983
500,892,836,0,56,0,38.085138229345105,4.689235009789167,2.6603139013452917,7.101290322580645,24.679372197309416,25.63995215311005,15.586124401913876,0.13712517268466956,0.019008902854150297
600,1080,1011,0,69,0,37.81358227060554,4.682718905088063,2.6666666666666665,6.999467660367315,24.349074074074075,25.364985163204746,15.524233432245302,0.1376557472508598,0.018865704623332518
700,1258,1199,0,59,0,37.768416391682685,4.6798703181190815,2.6621621621621623,7.00316742081448,24.605723370429253,25.319432860717264,15.427022518765638,0.13756007587861946,0.018937879684857693
800,1452,1374,0,78,0,37.72625915322759,4.6767403618277426,2.6584022038567494,6.955451348182884,24.516528925619834,25.290393013100438,15.469432314410481,0.1389238033393142,0.019161842235601103
900,1628,1563,0,65,0,37.87130662668082,4.67791720431045,2.6603194103194103,6.97551724137931,24.85135135135135,25.44081893793986,15.461292386436341,0.1395739188147233,0.019352760995669818
1000,1797,1722,0,75,0,37.99445082870683,4.683290844031111,2.6583194212576515,6.994366197183099,24.871452420701168,25.554006968641115,15.58130081300813,0.1385470590971621,0.019214673834792147
