time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay_of_dropped_flows,avg_end2end_delay_of_processed_flows,avg_sf_processing_delay,avg_sfc_length,avg_crossed_link_delay,avg_path_delay,avg_path_delay_of_processed_flows,avg_ingress_2_egress_path_delay_of_processed_flows,avg_node_load,avg_link_load
0,16,0,0,16,0,0,0,3.0,0,0.0,0,0,0.0,0.0
100,339,157,9,173,11.444444444444445,42.78765598505169,4.523414134512345,3.0,4.429645542427497,24.330383480825958,29.254777070063696,21.89171974522293,0.6117297517297515,0.16711585944919222
200,718,457,21,240,33.03514095780008,52.068435213430064,4.4974682529058745,3.0,4.642411642411642,34.210306406685234,38.52297592997812,22.142231947483587,0.66672719935431,0.24314220266550715
300,1073,768,38,267,41.97479714670893,56.64682472873159,4.518756416013199,3.0,4.786064351161304,41.86579683131407,43.100260416666664,22.84765625,0.6872955651297944,0.2951096660450576
400,1432,1095,83,254,56.96114142568644,60.56480291174568,4.499048470974932,3.0,4.822454308093994,46.43296089385475,47.06301369863014,23.03470319634703,0.70580971509334,0.3264287547422465
500,1784,1410,126,248,56.78830614130011,62.94046379180922,4.5146844021341135,3.0,4.843308186644314,48.58239910313901,49.42978723404255,23.24326241134752,0.7118132629038171,0.33588763098370744
600,2152,1723,161,268,57.53135400525641,64.83472131197006,4.5141231850916945,3.0,4.852153456387984,49.83828996282528,51.30934416715032,23.104468949506675,0.7163115935017068,0.343364566869873
700,2499,2046,204,249,61.16719922975953,65.88308362598194,4.518952543627999,3.0,4.862607635449211,51.070028011204485,52.33528836754643,23.117302052785924,0.7177712451104784,0.34843372330170524
800,2855,2349,253,253,62.16536979839625,65.9094050452219,4.515533772407579,3.0,4.890000330131062,51.88196147110333,52.36228182205193,23.150276713495103,0.7182617455901732,0.352280273775416
900,3196,2668,282,246,63.94747094158509,66.7366782302059,4.517717144400896,3.0,4.900914545348634,52.64956195244055,53.18553223388306,23.14505247376312,0.7166305524985275,0.35434865909188706
1000,3570,2988,323,259,65.46743432153909,66.73492846654734,4.514347650597938,3.0,4.912966252220249,52.68571428571428,53.19846050870147,23.26673360107095,0.7184015527556953,0.3539719975177257
