time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay_of_dropped_flows,avg_end2end_delay_of_processed_flows,avg_sf_processing_delay,avg_sfc_length,avg_crossed_link_delay,avg_path_delay,avg_path_delay_of_processed_flows,avg_ingress_2_egress_path_delay_of_processed_flows,avg_node_load,avg_link_load
0,3,0,0,3,0,0,0,3.0,0,0.0,0,0,0.0,0.0
100,65,46,0,19,0,30.039398097061635,5.012734741721024,2.769230769230769,4.550802139037433,13.092307692307692,16.347826086956523,13.717391304347826,0.058157490677780255,0.012591065292096209
200,137,117,0,20,0,31.583876767265686,5.047188542170675,2.7518248175182483,4.740425531914894,16.26277372262774,17.77777777777778,15.017094017094017,0.06568579027355616,0.017231770833333326
300,202,180,0,22,0,31.94283419319731,5.009451191729593,2.6831683168316833,4.907692307692308,17.371287128712872,18.42222222222222,16.1,0.06548674811910815,0.017779516994633243
400,272,255,0,17,0,31.97467671036599,5.020967141890559,2.661764705882353,4.961145194274029,17.83823529411765,18.564705882352943,16.36078431372549,0.06506671157768654,0.018146254763998813
500,338,316,0,22,0,31.67092213065183,5.00950165161791,2.6449704142011834,4.971737323358271,17.69526627218935,18.35126582278481,16.2626582278481,0.06450442946922072,0.0178847864768683
600,402,381,0,21,0,31.826104492336064,5.0129785330851835,2.6343283582089554,4.991729841488628,18.01741293532338,18.566929133858267,16.480314960629922,0.06379817267870107,0.017906017830609213
700,461,444,0,17,0,32.107654257759236,5.010650618797897,2.635574837310195,4.997648442092887,18.440347071583513,18.87837837837838,16.786036036036037,0.06331151118385121,0.018132264957264946
800,523,500,0,23,0,31.87826337899349,5.001454228563225,2.644359464627151,4.99895724713243,18.332695984703633,18.634,16.582,0.06275680311439984,0.018034137228260912
900,577,557,0,20,0,32.30074844851122,5.011990002900355,2.6429809358752165,5.0261315912272515,18.667244367417677,19.04129263913824,16.942549371633753,0.06127043490333523,0.017804853181076753
1000,646,622,0,24,0,32.569707531495396,5.005736698417171,2.637770897832817,5.058726220016543,18.934984520123837,19.35209003215434,17.273311897106108,0.06109140697822822,0.01815404774889399
