time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay_of_dropped_flows,avg_end2end_delay_of_processed_flows,avg_sf_processing_delay,avg_sfc_length,avg_crossed_link_delay,avg_path_delay,avg_path_delay_of_processed_flows,avg_ingress_2_egress_path_delay_of_processed_flows,avg_node_load,avg_link_load
0,22,0,0,22,0,0,0,2.590909090909091,0,0.0,0,0,0.0,0.0
100,501,173,132,196,22.158819872830065,34.4746381032825,5.034749953392532,2.688622754491018,5.7102931152010905,16.72055888223553,21.190751445086704,15.693641618497109,0.10311739643755828,0.5467473649538879
200,988,444,363,181,22.74600177339313,41.617454757364094,5.0014161919607805,2.665991902834008,5.845378151260504,21.12145748987854,28.29954954954955,17.8018018018018,0.10306209766055215,0.612536161485321
300,1471,686,586,199,22.16666241714819,45.439253218712395,4.994475683805297,2.6675730795377293,5.860192475940507,22.7675050985724,32.167638483965014,18.99271137026239,0.10278594265479594,0.6277049180327867
400,1974,976,835,163,22.470326346030948,46.31798471865405,4.9993350551947096,2.67629179331307,5.906472986748216,23.4822695035461,33.02561475409836,19.063524590163933,0.1055173856677828,0.633372760243291
500,2479,1235,1063,181,22.26694622822046,46.395159156764905,5.002779511563575,2.6801129487696653,5.910893112609851,23.333602258975393,33.0663967611336,19.297165991902833,0.10717180669319798,0.6306770064007879
600,2988,1498,1293,197,21.859215255569108,46.63870361670863,5.0049535760838015,2.680388219544846,5.917244880690472,23.403614457831324,33.28104138851803,19.301068090787716,0.10782861869064116,0.6317761243251335
700,3460,1769,1509,182,22.049772038144834,46.74935876094263,4.999768203014984,2.6786127167630056,5.904724010706793,23.589884393063585,33.42566421707179,19.257772752967778,0.10717984125161262,0.6320100681319716
800,3928,2018,1740,170,21.975645382409482,46.891543310822975,4.99848154933635,2.67591649694501,5.916581632653061,23.618126272912424,33.5599603567889,19.244796828543112,0.1068498969013793,0.6311671938486848
900,4436,2249,2006,181,21.9784296217216,46.59270897476371,4.995557294250483,2.6733543733092877,5.9245186573521895,23.515103697024347,33.26500666963095,19.152512227656736,0.10730684976126721,0.6347052915203996
1000,4967,2508,2267,192,21.992798709216313,46.69694614365655,4.996189239529747,2.6696194886249245,5.92286654849329,23.54479565129857,33.37639553429027,19.140749601275918,0.1073450038742987,0.6377189571699163
