time,node,sf
100,pop11,a
100,pop11,b
100,pop11,c
100,pop4,a
100,pop4,b
100,pop4,c
100,pop19,c
100,pop19,b
100,pop19,a
100,pop23,a
100,pop20,b
100,pop20,a
100,pop20,c
100,pop13,a
100,pop13,b
100,pop13,c
100,pop16,b
100,pop16,a
100,pop14,c
100,pop12,a
100,pop12,b
100,pop12,c
100,pop1,a
100,pop1,b
100,pop1,c
100,pop2,a
100,pop2,b
100,pop2,c
100,pop22,c
100,pop21,b
100,pop32,a
100,pop32,b
100,pop32,c
100,pop9,a
100,pop9,b
100,pop9,c
100,pop26,a
100,pop26,b
100,pop26,c
100,pop10,a
100,pop6,a
200,pop11,a
200,pop11,b
200,pop11,c
200,pop4,a
200,pop4,b
200,pop4,c
200,pop20,a
200,pop20,c
200,pop20,b
200,pop13,a
200,pop13,b
200,pop13,c
200,pop16,a
200,pop16,b
200,pop16,c
200,pop14,a
200,pop1,a
200,pop1,b
200,pop1,c
200,pop25,b
200,pop25,c
200,pop2,a
200,pop22,a
200,pop22,b
200,pop22,c
200,pop24,b
200,pop24,a
200,pop3,b
200,pop3,c
200,pop21,b
200,pop21,a
200,pop28,b
200,pop28,a
200,pop30,a
200,pop0,b
200,pop29,b
200,pop29,c
200,pop10,b
200,pop10,c
200,pop31,a
300,pop11,c
300,pop11,a
300,pop11,b
300,pop4,b
300,pop4,a
300,pop19,b
300,pop19,a
300,pop23,b
300,pop20,b
300,pop20,a
300,pop20,c
300,pop13,b
300,pop13,c
300,pop16,b
300,pop16,a
300,pop14,b
300,pop14,c
300,pop12,c
300,pop12,b
300,pop2,a
300,pop2,b
300,pop2,c
300,pop15,b
300,pop15,a
300,pop22,a
300,pop3,b
300,pop3,c
300,pop21,a
300,pop32,a
300,pop30,b
300,pop30,a
300,pop5,b
300,pop5,a
300,pop6,a
400,pop11,a
400,pop4,b
400,pop19,a
400,pop20,a
400,pop20,b
400,pop20,c
400,pop13,b
400,pop13,a
400,pop16,b
400,pop16,a
400,pop14,a
400,pop14,b
400,pop14,c
400,pop1,b
400,pop15,a
400,pop22,c
400,pop24,c
400,pop32,a
400,pop9,a
400,pop30,b
400,pop29,a
400,pop31,a
400,pop8,b
500,pop11,a
500,pop11,b
500,pop19,a
500,pop19,b
500,pop19,c
500,pop23,b
500,pop23,a
500,pop20,a
500,pop13,b
500,pop16,a
500,pop12,a
500,pop12,b
500,pop2,b
500,pop2,c
500,pop3,a
500,pop3,b
500,pop3,c
500,pop21,a
500,pop18,a
500,pop9,a
500,pop29,b
500,pop29,c
500,pop31,b
500,pop31,a
600,pop11,a
600,pop11,b
600,pop11,c
600,pop4,a
600,pop19,a
600,pop20,a
600,pop20,b
600,pop20,c
600,pop13,b
600,pop13,a
600,pop16,b
600,pop16,c
600,pop14,a
600,pop14,b
600,pop14,c
600,pop12,a
600,pop12,b
600,pop12,c
600,pop25,b
600,pop25,a
600,pop2,a
600,pop2,b
600,pop15,a
600,pop15,b
600,pop15,c
600,pop21,a
600,pop30,b
600,pop30,a
600,pop0,a
600,pop0,b
600,pop0,c
600,pop5,c
700,pop11,b
700,pop11,a
700,pop4,a
700,pop4,b
700,pop4,c
700,pop19,b
700,pop19,a
700,pop20,b
700,pop20,c
700,pop13,c
700,pop14,b
700,pop14,a
700,pop12,b
700,pop1,b
700,pop1,a
700,pop1,c
700,pop25,a
700,pop25,b
700,pop25,c
700,pop2,c
700,pop2,a
700,pop2,b
700,pop15,b
700,pop15,a
700,pop15,c
700,pop22,c
700,pop3,a
700,pop3,b
700,pop3,c
700,pop21,b
700,pop21,c
700,pop21,a
700,pop32,c
700,pop28,b
700,pop0,c
700,pop5,c
800,pop11,a
800,pop4,b
800,pop4,a
800,pop19,b
800,pop19,a
800,pop20,b
800,pop13,a
800,pop13,b
800,pop13,c
800,pop16,a
800,pop16,b
800,pop16,c
800,pop12,b
800,pop12,a
800,pop12,c
800,pop1,b
800,pop25,a
800,pop25,b
800,pop25,c
800,pop15,b
800,pop15,c
800,pop3,c
800,pop3,a
800,pop21,b
800,pop21,a
800,pop27,c
800,pop28,a
800,pop28,b
800,pop28,c
800,pop30,c
800,pop0,a
800,pop0,b
800,pop31,b
900,pop11,b
900,pop11,c
900,pop4,a
900,pop19,b
900,pop19,a
900,pop20,b
900,pop20,a
900,pop13,a
900,pop13,b
900,pop13,c
900,pop16,a
900,pop16,c
900,pop12,a
900,pop1,b
900,pop1,c
900,pop25,a
900,pop2,a
900,pop2,b
900,pop22,a
900,pop22,b
900,pop22,c
900,pop24,b
900,pop32,b
900,pop32,a
900,pop9,c
900,pop28,a
900,pop28,b
900,pop30,b
900,pop30,a
900,pop29,b
900,pop29,a
900,pop10,b
900,pop10,a
900,pop7,a
900,pop8,b
1000.0,pop11,c
1000.0,pop11,b
1000.0,pop11,a
1000.0,pop4,b
1000.0,pop4,a
1000.0,pop19,a
1000.0,pop19,b
1000.0,pop19,c
1000.0,pop23,a
1000.0,pop23,b
1000.0,pop20,b
1000.0,pop13,a
1000.0,pop13,b
1000.0,pop13,c
1000.0,pop14,c
1000.0,pop12,a
1000.0,pop2,a
1000.0,pop22,c
1000.0,pop22,b
1000.0,pop24,a
1000.0,pop24,b
1000.0,pop24,c
1000.0,pop21,c
1000.0,pop9,a
1000.0,pop9,b
1000.0,pop27,b
1000.0,pop27,c
1000.0,pop28,b
1000.0,pop29,b
1000.0,pop29,a
1000.0,pop26,b
1000.0,pop6,a
1000.0,pop6,b
1000.0,pop6,c
1000.0,pop31,a
1000.0,pop17,b
1000.0,pop17,c
