time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay_of_dropped_flows,avg_end2end_delay_of_processed_flows,avg_sf_processing_delay,avg_sfc_length,avg_crossed_link_delay,avg_path_delay,avg_path_delay_of_processed_flows,avg_ingress_2_egress_path_delay_of_processed_flows,avg_node_load,avg_link_load
0,12,0,0,12,0,0,0,2.8333333333333335,0,0.0,0,0,0.0,0.0
100,264,115,2,147,25.0,40.06528515672257,4.9933371244293046,2.662878787878788,4.040779062690201,25.147727272727273,26.47826086956522,15.791304347826086,0.27908389545557916,0.14150811209439543
200,537,366,4,167,27.02645160063968,47.63502054188467,4.974702817837997,2.64804469273743,4.18562874251497,33.84357541899441,34.58469945355191,17.491803278688526,0.31636190074755316,0.18778359243602039
300,823,641,16,166,55.649152760254125,53.21554703104605,4.9928608537903285,2.6415552855407047,4.2639827073763845,38.349939246658565,40.11076443057722,18.717628705148204,0.3428877034242932,0.21167605500621448
400,1079,889,30,160,67.99387544647796,54.53263305577348,5.002626781814906,2.64967562557924,4.283305720689992,40.73308619091752,41.376827896512935,19.024746906636672,0.3500298948845692,0.21817169285601895
500,1363,1147,35,181,63.375288829999825,55.175707533699466,5.003915475426478,2.6426999266324285,4.295571417606877,41.06162876008804,41.9485614646905,19.19703574542284,0.3542644376985124,0.22256652481939776
600,1641,1436,41,164,60.10662222353427,56.09936086795497,5.008898963886139,2.651432053625838,4.308860129417621,42.20109689213894,42.85724233983287,19.28899721448468,0.35679525623915265,0.226143910450397
700,1897,1690,49,158,61.384767324776,56.921648935669566,5.007411512874747,2.662098049551924,4.318320852230777,43.16499736425936,43.66568047337278,19.46568047337278,0.3582508927002923,0.22746018458896924
800,2182,1951,60,171,58.7759511142081,57.255918960706296,5.0129484607750205,2.6590284142988083,4.3144837650492525,43.35838680109991,43.95130702203998,19.629420809841108,0.3589274442092126,0.22826593888084562
900,2462,2234,69,159,56.79426499064706,57.768873225283826,5.009742382244669,2.660438667749797,4.324077427663085,43.6429731925264,44.45434198746643,19.65711727842435,0.36373243133945693,0.23030255461896137
1000,2748,2485,96,167,50.96418858254433,57.643544489248335,5.003281766425342,2.6641193595342068,4.328485546635948,43.75582241630276,44.32635814889336,19.780684104627767,0.36425457262850497,0.23218353004528097
