time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay_of_dropped_flows,avg_end2end_delay_of_processed_flows,avg_sf_processing_delay,avg_sfc_length,avg_crossed_link_delay,avg_path_delay,avg_path_delay_of_processed_flows,avg_ingress_2_egress_path_delay_of_processed_flows,avg_node_load,avg_link_load
0,12,0,0,12,0,0,0,2.5833333333333335,0,0.0,0,0,0.0,0.0
100,268,94,0,174,0,50.43054285003496,4.745438920151074,2.6529850746268657,7.195488721804511,28.567164179104477,37.9468085106383,31.43617021276596,0.14837023260250148,0.03333223397920388
200,540,347,0,193,0,60.89401283281617,4.698665441930746,2.6777777777777776,7.491083676268861,40.45185185185185,48.44956772334294,38.79827089337176,0.1544598578116876,0.04133223565242211
300,811,620,0,191,0,64.24812336185428,4.714668192111008,2.686806411837238,7.560872198667474,46.17632552404439,51.60322580645161,40.74032258064516,0.16454818167624438,0.04683300815943814
400,1074,888,0,186,0,66.79963878683182,4.691269620268496,2.688081936685289,7.669846776525008,49.40409683426443,54.207207207207205,42.2545045045045,0.16273515759966803,0.04929004030230976
500,1366,1167,0,199,0,66.9150265539716,4.688849418016424,2.6874084919472914,7.664207467024369,50.19326500732065,54.329048843187664,42.52527849185947,0.16617790381746847,0.05030237416526753
600,1642,1445,0,197,0,67.47435786954189,4.68757651533047,2.6802679658952497,7.663095778483886,51.40621193666261,54.91833910034602,42.852595155709345,0.16784392617304783,0.0516308651792422
700,1904,1724,0,180,0,67.27083479536509,4.688790664257094,2.6717436974789917,7.6751582522772885,52.21848739495798,54.743619489559165,42.66125290023202,0.16778376057781233,0.052304299039365704
800,2170,1995,0,175,0,67.64022034651579,4.691775800918339,2.6682027649769586,7.6740020127474,52.710138248847926,55.142355889724314,42.84812030075188,0.16870611523789247,0.052801151151353025
900,2420,2238,0,182,0,67.95316333259842,4.701424447185584,2.6636363636363636,7.697511433153174,53.55495867768595,55.457104557640754,43.19213583556747,0.1666784758305742,0.0527111420793352
1000,2682,2500,0,182,0,68.13161842711897,4.695962639881435,2.668158090976883,7.705857158153978,53.66517524235645,55.6456,43.286,0.16676995585569376,0.05252110310310553
