time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay_of_dropped_flows,avg_end2end_delay_of_processed_flows,avg_sf_processing_delay,avg_sfc_length,avg_crossed_link_delay,avg_path_delay,avg_path_delay_of_processed_flows,avg_ingress_2_egress_path_delay_of_processed_flows,avg_node_load,avg_link_load
0,19,0,0,19,0,0,0,3.0,0,0.0,0,0,0.0,0.0
100,437,252,0,185,0,34.014179824588844,4.487530443332574,3.0,3.5663176265270504,18.704805491990847,20.650793650793652,14.880952380952381,0.2883630096780471,0.10179999698972012
200,868,648,7,213,35.496459339782355,39.60862445049174,4.454589998922329,3.0,3.6391376451077946,25.28110599078341,26.234567901234566,15.41358024691358,0.313237212823172,0.1312464792055161
300,1276,1070,18,188,42.82557237667615,42.320884237987116,4.480912445052553,3.0,3.6263077704418487,27.978840125391848,28.878504672897197,15.46448598130841,0.32615345499202875,0.13967173897747792
400,1726,1498,18,210,42.82557237667615,42.997913718322756,4.489104071550072,3.0,3.643229357798165,28.759559675550406,29.538050734312417,15.393858477970628,0.3350105431389996,0.14255224850569143
500,2122,1922,19,181,45.58392431690259,43.93118164693542,4.4922114977566325,3.0,3.67636193045212,29.54429783223374,30.453173777315296,15.53381893860562,0.3352054163554834,0.14235258035617107
600,2536,2336,19,181,45.58392431690259,43.75501900408433,4.48077998221434,3.0,3.67866927592955,29.649842271293377,30.304794520547944,15.513270547945206,0.3362730842342834,0.140857479580495
700,2968,2727,19,222,45.58392431690259,43.955779039604096,4.489392456046101,3.0,3.6825628413022637,29.764487870619945,30.482581591492483,15.627429409607627,0.3358278025593064,0.14111976167295703
800,3392,3154,23,215,46.1796777459432,44.19163678477472,4.497343223843218,3.0,3.680914832126164,30.41420990566038,30.704819277108435,15.62428662016487,0.3387994210983432,0.14450895808631825
900,3829,3587,25,217,48.22386359112606,44.49506762783276,4.498043070589031,3.0,3.6824903456720355,30.632279968660225,31.005018120992474,15.62224700306663,0.3399685207395306,0.14579755182704307
1000,4258,4017,31,210,48.18984797775348,44.91197704740102,4.499140101179031,3.0,3.6773609602584454,31.010568341944573,31.40975852626338,15.599203385611153,0.34143105241715005,0.14711309573202583
