time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay_of_dropped_flows,avg_end2end_delay_of_processed_flows,avg_sf_processing_delay,avg_sfc_length,avg_crossed_link_delay,avg_path_delay,avg_path_delay_of_processed_flows,avg_ingress_2_egress_path_delay_of_processed_flows,avg_node_load,avg_link_load
0,8,0,0,8,0,0,0,3.0,0,0.0,0,0,0.0,0.0
100,184,94,26,64,22.885446626530282,37.1624428374417,4.430137208744906,3.0,5.3428571428571425,19.309782608695652,23.98936170212766,18.06382978723404,0.044457037215658086,0.2813577586206902
200,353,229,54,70,24.486820577221685,39.99809071038147,4.4836106443035115,3.0,5.456521739130435,22.753541076487252,26.58515283842795,18.336244541484717,0.04586492902382507,0.2927119674384183
300,505,363,80,62,27.939943969048933,40.80822613909495,4.493694195681828,3.0,5.4331382260243135,23.895049504950496,27.28374655647383,19.28374655647383,0.04441681329423118,0.2899650537634402
400,692,499,114,79,25.055036003972,40.171037875659806,4.48306731581871,3.0,5.383453709783322,23.696531791907514,26.725450901803608,19.196392785571142,0.04493805655106125,0.2921856185540025
500,881,645,156,80,28.693971103302957,40.52829271348641,4.487984081762637,3.0,5.34874569601574,24.685584562996596,27.03410852713178,19.204651162790697,0.04585595462585516,0.3128979739507939
600,1069,794,197,78,30.365849818675827,41.364007687942724,4.491321338471185,3.0,5.38273774653388,25.78578110383536,27.865239294710328,19.16750629722922,0.0467154132258231,0.32655003890293655
700,1231,920,230,81,31.10731337435555,41.94019228565389,4.490092166892116,3.0,5.39183131329902,26.38099106417547,28.469565217391306,19.355434782608697,0.04610808359491658,0.33114775799124874
800,1420,1059,286,75,30.014774914767717,42.4312690220806,4.493478089358979,3.0,5.4087756546355275,26.91056338028169,28.9395656279509,19.400377714825307,0.046488936539270276,0.340856315019896
900,1590,1178,331,81,30.067032552243496,43.13051590267528,4.49387398197777,3.0,5.423452768729642,27.22641509433962,29.634125636672326,19.531409168081495,0.04599982145005059,0.3453802143375581
1000,1784,1335,375,74,29.942232075242305,43.28566001698083,4.490564714017828,3.0,5.433563320721122,27.368834080717487,29.79550561797753,19.50561797752809,0.0463760792617679,0.34985702963342585
