time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay_of_dropped_flows,avg_end2end_delay_of_processed_flows,avg_sf_processing_delay,avg_sfc_length,avg_crossed_link_delay,avg_path_delay,avg_path_delay_of_processed_flows,avg_ingress_2_egress_path_delay_of_processed_flows,avg_node_load,avg_link_load
0,26,0,0,26,0,0,0,2.6923076923076925,0,0.0,0,0,0.0,0.0
100,603,209,0,394,0,48.851556473746804,4.992439238669816,2.656716417910448,5.078624078624078,27.422885572139304,35.73205741626794,31.148325358851675,0.31739500152797395,0.1633638947028094
200,1185,728,12,445,50.69476405624446,60.890880314402736,5.022855196093694,2.670042194092827,5.277053589902752,43.04472573839662,47.58379120879121,37.38186813186813,0.35127779025375283,0.23825532095007132
300,1754,1268,42,444,67.34550235319455,67.09427103961828,5.018924041615962,2.6727480045610035,5.3600913185660515,49.52736602052452,53.76261829652997,39.30914826498423,0.35500372128346025,0.264612698495981
400,2336,1833,78,425,62.566730727826595,70.23484653188022,5.019167318258519,2.668664383561644,5.382216035150303,52.96275684931507,56.85051827605019,39.787234042553195,0.36276942789937466,0.27871133957849487
500,2923,2354,113,456,69.31840516791341,71.22386446517697,5.017222403664415,2.6681491618200477,5.418662708319276,54.95039343140609,57.867034834324556,39.76677994902294,0.36469061719642,0.28763642256668637
600,3518,2894,155,469,67.40643204891154,72.53726271385771,5.012441530051145,2.6642978965321205,5.41797397211688,56.44826606026151,59.19039391845197,40.01831375259157,0.3662978055928702,0.29379689928497743
700,4140,3475,190,475,66.27786368491881,73.51448414306388,5.010188502993971,2.6623188405797102,5.432645258198867,57.658212560386474,60.18705035971223,39.98589928057554,0.36932042317748937,0.30030390752419595
800,4736,4044,214,478,65.56121069687435,74.20578904803274,5.006277411624423,2.6640625,5.435362217154885,58.88576858108108,60.87784371909001,40.01607319485658,0.3696773652333872,0.3056569818653535
900,5303,4593,259,451,64.99666033042126,75.06176409883217,5.005906084104263,2.6643409390910806,5.434606123151015,59.582877616443525,61.710211190942736,39.94208578271282,0.36919358137146396,0.30613301274287863
1000,5865,5141,299,425,63.91214888774587,75.48712982233398,5.005500189010323,2.6618925831202045,5.435589080903948,59.95737425404945,62.16922777669714,40.12585100175063,0.36649125859002846,0.30450567004407064
