time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay_of_dropped_flows,avg_end2end_delay_of_processed_flows,avg_sf_processing_delay,avg_sfc_length,avg_crossed_link_delay,avg_path_delay,avg_path_delay_of_processed_flows,avg_ingress_2_egress_path_delay_of_processed_flows,avg_node_load,avg_link_load
0,9,0,0,9,0,0,0,2.7777777777777777,0,0.0,0,0,0.0,0.0
100,202,91,0,111,0,38.57330031704301,4.799978196701169,2.6930693069306932,4.711934156378601,28.34158415841584,26.208791208791208,19.703296703296704,0.1563344690516755,0.06955387155939365
200,399,268,0,131,0,52.01562749026327,4.741205504865833,2.6791979949874687,4.922782386726229,38.666666666666664,39.38805970149254,19.634328358208954,0.19205234004069532,0.08675112590663728
300,588,461,0,127,0,55.286950333069356,4.738043534050269,2.6785714285714284,5.036761830269848,43.80612244897959,42.7353579175705,19.839479392624728,0.202943361839338,0.09323677709722154
400,784,661,0,123,0,59.13665751815192,4.721356878121445,2.6658163265306123,5.088310945984567,45.41836734693877,46.586989409984874,19.931921331316186,0.20113308982405542,0.0945139807912685
500,967,845,0,122,0,60.42213406208367,4.74270173640032,2.6670113753877973,5.071979434447301,46.927611168562564,47.89467455621302,19.720710059171598,0.20386545778353107,0.09677278821934472
600,1172,1037,0,135,0,60.456763653481154,4.732058250039257,2.6689419795221845,5.095099289488067,47.725255972696246,47.89392478302796,19.56702025072324,0.20592393817292767,0.0991936180664533
700,1379,1229,0,150,0,61.683737824253264,4.732049881387229,2.664249456127629,5.106236265817989,48.8665699782451,49.113100081366966,19.580146460537023,0.20632818543485065,0.10239301224622456
800,1562,1438,0,124,0,62.48812950046568,4.7294189782018305,2.6651728553137004,5.128918264511485,50.17605633802817,49.95549374130737,19.614742698191932,0.20755430622009322,0.10428667436616573
900,1748,1620,0,128,0,63.0290664115358,4.722458410910122,2.6653318077803205,5.124934748564469,50.54862700228833,50.508024691358024,19.779012345679014,0.20769938845712413,0.10445598409441725
1000,1928,1797,0,131,0,63.83395458488857,4.71796481842574,2.66804979253112,5.121408421272594,50.84751037344398,51.26878130217028,19.79020589872009,0.20628706328531568,0.1043817127599235
