time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay_of_dropped_flows,avg_end2end_delay_of_processed_flows,avg_sf_processing_delay,avg_sfc_length,avg_crossed_link_delay,avg_path_delay,avg_path_delay_of_processed_flows,avg_ingress_2_egress_path_delay_of_processed_flows,avg_node_load,avg_link_load
0,9,0,0,9,inf,inf,inf,3.0,inf,0.0,inf,inf,0.0,0.0
100,207,134,0,73,inf,38.50780496591669,4.713139237245746,2.632850241545894,6.002710027100271,21.40096618357488,26.246268656716417,15.544776119402986,0.14311686031840087,0.03803756658256243
200,399,314,0,85,inf,39.75916290879147,4.685964220534415,2.664160401002506,6.126777983920841,24.829573934837093,27.35987261146497,15.920382165605096,0.15363948377878925,0.043600899461747486
300,610,514,0,96,inf,40.87288245708246,4.679295342659965,2.6622950819672133,6.170789163722026,25.7655737704918,28.443579766536963,16.342412451361866,0.1551215363947406,0.04338089725412669
400,820,732,2,86,10.5,41.417547261973894,4.669951810270678,2.671951219512195,6.264135021097046,27.15731707317073,28.965846994535518,16.438524590163933,0.15654655171589438,0.04499431396321445
500,1008,929,2,77,10.5,41.23319344622319,4.674526969758625,2.6746031746031744,6.270842721946823,27.609126984126984,28.73627556512379,16.31216361679225,0.15508698926466546,0.04456288609965696
600,1192,1105,2,85,10.5,41.63437244299703,4.669901589778232,2.6761744966442955,6.289081651895153,27.979026845637584,29.136651583710407,16.23076923076923,0.15478505621209163,0.04473303226817228
700,1414,1309,2,103,10.5,41.63972961234174,4.677225050085706,2.6775106082036775,6.2970737913486,28.002828854314004,29.131398013750953,16.288770053475936,0.15719063909677147,0.04545872128779918
800,1614,1531,2,81,10.5,41.74211862391365,4.667998002956288,2.6759603469640645,6.314513908014321,28.411400247831473,29.245591116917048,16.336381450032658,0.15860203214203797,0.046179809272041225
900,1827,1738,2,87,10.5,41.579112493411856,4.669634975310579,2.6721401204159827,6.310730343905699,28.424192665571976,29.104718066743384,16.15535097813579,0.159923291273992,0.04632918282084455
