time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay_of_dropped_flows,avg_end2end_delay_of_processed_flows,avg_sf_processing_delay,avg_sfc_length,avg_crossed_link_delay,avg_path_delay,avg_path_delay_of_processed_flows,avg_ingress_2_egress_path_delay_of_processed_flows,avg_node_load,avg_link_load
0,23,0,0,23,0,0,0,2.608695652173913,0,0.0,0,0,0.0,0.0
100,507,167,2,338,33.40363389630768,50.858055110759345,4.735044043665977,2.676528599605523,6.832537960954447,31.06311637080868,38.44311377245509,28.149700598802394,0.31353788859474047,0.13584685178490252
200,1040,590,33,417,35.60792230785688,65.45091378362372,4.750619861061309,2.6653846153846152,6.902582159624413,45.238461538461536,52.88135593220339,34.1271186440678,0.36011680873134005,0.19606689216614773
300,1550,1102,46,402,38.710891972002784,70.94051624222543,4.708261289081837,2.6703225806451614,6.94589520395972,52.51096774193548,58.421052631578945,35.796733212341195,0.3702088868052277,0.22217003204996583
400,2043,1569,78,396,44.347329675103076,73.14040114852487,4.70886752608296,2.668624571708272,6.932747652226598,56.008321096426826,60.63734862970045,36.45060548119822,0.37728837913629176,0.23268419663359458
500,2511,2071,87,353,44.72532249585631,74.29441525066251,4.709238977745958,2.6666666666666665,6.956753128446085,57.78454798884906,61.78078223080637,36.28633510381458,0.37964128385944135,0.2335720250719872
600,3009,2554,91,364,44.67499759821891,75.08747219583324,4.703925709511173,2.677301429046195,6.936948992443325,58.57560651379196,62.57439310884887,36.64369616288175,0.38252921269421997,0.23436697216710284
700,3535,3060,93,382,44.56163840433507,74.9863333448345,4.690304159494871,2.6743988684582742,6.931251464337116,58.58132956152758,62.45,36.42745098039216,0.38307374548498735,0.2343061299113903
800,4038,3537,104,397,44.78002586659646,75.05826605928857,4.690820219233136,2.672610203070827,6.935168584812908,59.393759286775634,62.54566016398078,36.40316652530393,0.3836368647876178,0.23685607067693704
900,4569,4034,122,413,44.80110140286043,75.44642687119239,4.692926580232123,2.6717005909389364,6.932626074714666,60.35587655942219,62.94496777392167,36.59395141298959,0.38482617323456075,0.24083189885955764
1000,5081,4548,133,400,44.68646956870737,76.02007455778222,4.691830158093845,2.671324542412911,6.915853549368902,60.820310962408975,63.52616534740545,36.76561125769569,0.38680367344082944,0.24252926102729644
